id,competence_id,category_id,account_id,description,due_date,type,mode,value,installment_number,installment_total,status,recurring_transaction_id
5d652586-c753-5477-ba35-b3192ff59137,82e7192c-0a1f-5121-b560-c526d20d33f6,395210f9-cac7-5973-84bd-8eeff1c3733e,6f173e4b-5f49-5601-bd75-e7e30a563c96,Madero,2026-04-09,Despesa,unico,128.40,,,Pago,
0fa95a34-df0e-5b5b-8e4a-61517244215f,82e7192c-0a1f-5121-b560-c526d20d33f6,13d175a2-6ea5-59d1-a080-415174284798,6f173e4b-5f49-5601-bd75-e7e30a563c96,Sams Buffet,2026-04-09,Despesa,unico,359.90,,,Pago,
0d679aaf-b131-5858-b3f5-9a57ec58fde2,82e7192c-0a1f-5121-b560-c526d20d33f6,06ffc9fe-e245-585a-bdd4-1f84b63111f0,6f173e4b-5f49-5601-bd75-e7e30a563c96,Sams,2026-04-09,Despesa,unico,44.98,,,Pago,
4f2b9c30-403d-54a8-9afd-cf2e0a5d17a5,82e7192c-0a1f-5121-b560-c526d20d33f6,8000fb91-355d-508d-b645-3fada194cfd9,6f173e4b-5f49-5601-bd75-e7e30a563c96,Espeto,2026-04-09,Despesa,unico,66.44,,,Pago,
07c65894-a068-5d15-ae9b-86e4811b8dbd,82e7192c-0a1f-5121-b560-c526d20d33f6,2f93b210-3ea6-530f-be81-74390ff813e6,6f173e4b-5f49-5601-bd75-e7e30a563c96,99 Babi,2026-04-08,Despesa,unico,32.70,,,Pago,
b2471f7f-bc61-5355-8374-3fd261dd3d01,82e7192c-0a1f-5121-b560-c526d20d33f6,2f93b210-3ea6-530f-be81-74390ff813e6,6f173e4b-5f49-5601-bd75-e7e30a563c96,Uber Babi,2026-04-07,Despesa,unico,6.96,,,Pago,
e986280d-d473-5d6a-8c60-cf38427b0245,82e7192c-0a1f-5121-b560-c526d20d33f6,f0caac6a-d1ec-5c7d-a56d-8e70e1ef0a5a,5d52afe6-4001-54ea-b307-1bac2e1db6c6,MC Donalds,2026-04-09,Despesa,unico,38.90,,,Pago,
2f50cd19-9c2e-5e84-b950-46c6f5c9bbcf,82e7192c-0a1f-5121-b560-c526d20d33f6,796f9c5a-4466-57f5-8e65-b7dd43b62550,6f173e4b-5f49-5601-bd75-e7e30a563c96,Sams Assinatura 1/12,2026-04-10,Despesa,parcelado,7.99,1,12,Pago,
cc0b2803-df8f-56a0-b2ac-a132284abbee,17fcff32-ef06-5129-b7ef-c5095617a2f9,796f9c5a-4466-57f5-8e65-b7dd43b62550,6f173e4b-5f49-5601-bd75-e7e30a563c96,Sams Assinatura 2/12,2026-05-10,Despesa,parcelado,7.11,2,12,Pago,
d4810519-8c5a-5728-b28d-bddd89e66a13,6c1aa586-9880-51bf-9754-a05e9371dee3,796f9c5a-4466-57f5-8e65-b7dd43b62550,6f173e4b-5f49-5601-bd75-e7e30a563c96,Sams Assinatura 3/12,2026-06-10,Despesa,parcelado,7.92,3,12,Pago,
5e037c23-abc4-59cd-aafa-6bca2d2d5144,197d47b1-aceb-5525-b163-63e0f2432daa,796f9c5a-4466-57f5-8e65-b7dd43b62550,6f173e4b-5f49-5601-bd75-e7e30a563c96,Sams Assinatura 4/12,2026-07-10,Despesa,parcelado,7.92,4,12,Pendente,
3bb767d3-cd33-5a07-84af-7fed18a5d87e,7b27a53c-3843-5fc2-8bd3-57b90d6d8575,796f9c5a-4466-57f5-8e65-b7dd43b62550,6f173e4b-5f49-5601-bd75-e7e30a563c96,Sams Assinatura 5/12,2026-08-10,Despesa,parcelado,7.92,5,12,Pendente,
bbcd39f3-c4be-5ecd-9667-280de0c15757,62a70e9f-735a-58b3-9ff2-b8d70a97fbac,796f9c5a-4466-57f5-8e65-b7dd43b62550,6f173e4b-5f49-5601-bd75-e7e30a563c96,Sams Assinatura 6/12,2026-09-10,Despesa,parcelado,7.92,6,12,Pendente,
6263ff73-774f-5b29-a37d-627ed234627d,710a62fd-50a0-5adc-b068-507d78fdfe67,796f9c5a-4466-57f5-8e65-b7dd43b62550,6f173e4b-5f49-5601-bd75-e7e30a563c96,Sams Assinatura 7/12,2026-10-10,Despesa,parcelado,7.92,7,12,Pendente,
281eee52-835f-58a3-bb9a-445529691b9c,b136a3b9-7573-51fe-809e-224b70d8920c,796f9c5a-4466-57f5-8e65-b7dd43b62550,6f173e4b-5f49-5601-bd75-e7e30a563c96,Sams Assinatura 8/12,2026-11-10,Despesa,parcelado,7.92,8,12,Pendente,
8c8838f8-63c9-5a77-8bec-cc7a72e2c9e1,2c7fddd3-9eb3-5374-93d9-363c5c7b3d0e,796f9c5a-4466-57f5-8e65-b7dd43b62550,6f173e4b-5f49-5601-bd75-e7e30a563c96,Sams Assinatura 9/12,2026-12-10,Despesa,parcelado,7.92,9,12,Pendente,
1c734983-689f-5f77-8cca-1552d1c4c251,e18d3c53-80db-5e3b-a670-74afacfb269f,796f9c5a-4466-57f5-8e65-b7dd43b62550,6f173e4b-5f49-5601-bd75-e7e30a563c96,Sams Assinatura 10/12,2027-01-10,Despesa,parcelado,7.92,10,12,Pendente,
c2a82862-8005-5d60-a8dc-e93b77d728ba,0ff982dc-78a6-558f-a6d2-e85c6650a9e2,796f9c5a-4466-57f5-8e65-b7dd43b62550,6f173e4b-5f49-5601-bd75-e7e30a563c96,Sams Assinatura 11/12,2027-02-10,Despesa,parcelado,7.92,11,12,Pendente,
5b84f1d4-0800-5fb9-9487-b0e1e6d90d17,7d6a7612-c300-58a6-81b1-669ded436ef7,796f9c5a-4466-57f5-8e65-b7dd43b62550,6f173e4b-5f49-5601-bd75-e7e30a563c96,Sams Assinatura 12/12,2027-03-10,Despesa,parcelado,7.92,12,12,Pendente,
b5b5b5f8-25d1-5c50-8bf8-18504c64480b,82e7192c-0a1f-5121-b560-c526d20d33f6,8000fb91-355d-508d-b645-3fada194cfd9,6f173e4b-5f49-5601-bd75-e7e30a563c96,Galeteria dos Assados,2026-04-10,Despesa,unico,49.28,,,Pago,
6bcab28b-9f14-5d21-8613-f462ca8c4c4d,82e7192c-0a1f-5121-b560-c526d20d33f6,796f9c5a-4466-57f5-8e65-b7dd43b62550,6f173e4b-5f49-5601-bd75-e7e30a563c96,Coop,2026-04-12,Despesa,unico,58.98,,,Pago,
5d90f794-c87c-5240-8025-28998f94819e,82e7192c-0a1f-5121-b560-c526d20d33f6,c1f7952f-b22e-5325-838a-b77f72d45730,6f173e4b-5f49-5601-bd75-e7e30a563c96,MC Donalds,2026-04-11,Despesa,unico,91.80,,,Pago,
834f365d-d981-5214-b156-1d9655de8378,82e7192c-0a1f-5121-b560-c526d20d33f6,b2f9cd0f-cd89-5974-884f-10497e05861c,6f173e4b-5f49-5601-bd75-e7e30a563c96,Sukiya,2026-04-11,Despesa,unico,133.40,,,Pago,
44bf0c8e-7870-5fb3-8e7f-ac2df58902e4,82e7192c-0a1f-5121-b560-c526d20d33f6,23f6854c-b99d-5a48-b870-bcd64073330b,6f173e4b-5f49-5601-bd75-e7e30a563c96,Álcool,2026-04-10,Despesa,unico,129.75,,,Pago,
b963804b-1951-577b-867e-14588969f63a,82e7192c-0a1f-5121-b560-c526d20d33f6,2f93b210-3ea6-530f-be81-74390ff813e6,6f173e4b-5f49-5601-bd75-e7e30a563c96,99 Babi,2026-04-10,Despesa,unico,15.50,,,Pago,
17739365-8420-5149-8599-c25e39f8d63a,82e7192c-0a1f-5121-b560-c526d20d33f6,ae5116ef-f837-5263-969b-c6d2830bfe01,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Churras Fut,2026-04-13,Despesa,unico,75.00,,,Pago,
3fdb7e72-a6ba-5c51-aeb0-2d069814ff1d,82e7192c-0a1f-5121-b560-c526d20d33f6,8000fb91-355d-508d-b645-3fada194cfd9,6f173e4b-5f49-5601-bd75-e7e30a563c96,Galeteria dos Assados,2026-04-13,Despesa,unico,60.66,,,Pago,
f7c7db70-e1b2-56c8-aea4-434d8a028f14,82e7192c-0a1f-5121-b560-c526d20d33f6,8000fb91-355d-508d-b645-3fada194cfd9,6f173e4b-5f49-5601-bd75-e7e30a563c96,St Marche,2026-04-14,Despesa,unico,28.88,,,Pago,
f9883e3a-9e87-5ba8-ab86-2ca6b4ff8c7e,82e7192c-0a1f-5121-b560-c526d20d33f6,8000fb91-355d-508d-b645-3fada194cfd9,6f173e4b-5f49-5601-bd75-e7e30a563c96,Espeto,2026-04-14,Despesa,unico,68.64,,,Pago,
5e5053bc-2008-5784-a9ea-f25a82863c75,82e7192c-0a1f-5121-b560-c526d20d33f6,ce8c8e21-65a1-5aa7-8fb0-4f20ae98f760,ab0a4e7d-332c-5b6c-8661-b3c803d77347,PF,2026-04-14,Despesa,unico,267.00,,,Pago,
a1c27548-87d2-5876-82e5-7f14fbe14e0a,82e7192c-0a1f-5121-b560-c526d20d33f6,ce8c8e21-65a1-5aa7-8fb0-4f20ae98f760,b9e6f67e-29a9-5746-aaf0-968723c3bb76,PF,2026-04-14,Receita,unico,267.00,,,Recebido,
6e2017bf-46d8-5e0d-8da1-a30d7c8ef309,82e7192c-0a1f-5121-b560-c526d20d33f6,8000fb91-355d-508d-b645-3fada194cfd9,6f173e4b-5f49-5601-bd75-e7e30a563c96,Dona Filó,2026-04-15,Despesa,unico,47.57,,,Pago,
f7335ac9-ac3f-51d5-a1d1-9a9f5fe4b975,82e7192c-0a1f-5121-b560-c526d20d33f6,ae5116ef-f837-5263-969b-c6d2830bfe01,6f173e4b-5f49-5601-bd75-e7e30a563c96,Arapua,2026-04-15,Despesa,unico,18.00,,,Pago,
6b13126b-47e3-59f3-a224-880ed32a5734,82e7192c-0a1f-5121-b560-c526d20d33f6,796f9c5a-4466-57f5-8e65-b7dd43b62550,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Market4U,2026-04-21,Despesa,unico,20.94,,,Pago,
116e5d38-086f-590e-8cd7-4789d8dc0e15,82e7192c-0a1f-5121-b560-c526d20d33f6,e44e6c35-dc8f-5410-ad7b-bafc54670f02,b9e6f67e-29a9-5746-aaf0-968723c3bb76,WPT,2026-04-22,Despesa,unico,99.68,,,Pago,
290e1e2b-a8d5-51c9-9cd1-85e6e4d56565,82e7192c-0a1f-5121-b560-c526d20d33f6,e44e6c35-dc8f-5410-ad7b-bafc54670f02,b9e6f67e-29a9-5746-aaf0-968723c3bb76,H2 Club,2026-04-20,Despesa,unico,152.90,,,Pago,
04f74df3-92ae-5ef8-b9bd-abcff61a6a4c,82e7192c-0a1f-5121-b560-c526d20d33f6,796f9c5a-4466-57f5-8e65-b7dd43b62550,6f173e4b-5f49-5601-bd75-e7e30a563c96,Coop,2026-04-20,Despesa,unico,53.74,,,Pago,
9c398b09-504c-5176-8033-ba9400ab951e,82e7192c-0a1f-5121-b560-c526d20d33f6,2f93b210-3ea6-530f-be81-74390ff813e6,6f173e4b-5f49-5601-bd75-e7e30a563c96,On Case,2026-04-20,Despesa,unico,80.91,,,Pago,
daf98d58-182f-59ba-829a-0f3eead6d18c,82e7192c-0a1f-5121-b560-c526d20d33f6,96b3e1bf-00d1-5a5f-a779-211539fc7628,6f173e4b-5f49-5601-bd75-e7e30a563c96,Swift,2026-04-20,Despesa,unico,78.51,,,Pago,
701df147-1b92-5a8c-a7c7-ffe7dbf980f7,82e7192c-0a1f-5121-b560-c526d20d33f6,9cf94f02-4b68-5fdb-aa70-f63630cd3bfc,6f173e4b-5f49-5601-bd75-e7e30a563c96,Daiso,2026-04-20,Despesa,unico,20.98,,,Pago,
ff36a2da-1833-5de9-a9d6-777ba0d8f460,82e7192c-0a1f-5121-b560-c526d20d33f6,44845fdc-7609-5756-a995-8c98936781c8,6f173e4b-5f49-5601-bd75-e7e30a563c96,Bunkyo,2026-04-19,Despesa,unico,253.00,,,Pago,
f2f41a08-ad75-51b2-9ac4-0130781a9e1a,82e7192c-0a1f-5121-b560-c526d20d33f6,796f9c5a-4466-57f5-8e65-b7dd43b62550,6f173e4b-5f49-5601-bd75-e7e30a563c96,Pão de Açúcar,2026-04-19,Despesa,unico,349.67,,,Pago,
73b065e8-89b7-5a94-bacd-963a2523b46f,82e7192c-0a1f-5121-b560-c526d20d33f6,9cf94f02-4b68-5fdb-aa70-f63630cd3bfc,6f173e4b-5f49-5601-bd75-e7e30a563c96,Torneira reparo,2026-04-18,Despesa,unico,26.91,,,Pago,
99c340e2-fddc-5246-be94-6cd8688e2e58,82e7192c-0a1f-5121-b560-c526d20d33f6,9cf94f02-4b68-5fdb-aa70-f63630cd3bfc,6f173e4b-5f49-5601-bd75-e7e30a563c96,Leroy Merlin 1/2,2026-04-18,Despesa,parcelado,115.70,1,2,Pago,
962a48ce-9db0-5838-8e86-33b999aadccc,17fcff32-ef06-5129-b7ef-c5095617a2f9,9cf94f02-4b68-5fdb-aa70-f63630cd3bfc,6f173e4b-5f49-5601-bd75-e7e30a563c96,Leroy Merlin 2/2,2026-05-18,Despesa,parcelado,115.70,2,2,Pago,
44d28dac-b79d-53a6-8d65-07ebe245fa49,82e7192c-0a1f-5121-b560-c526d20d33f6,ba01b2ed-bb46-5257-ae74-155f4193bc2d,6f173e4b-5f49-5601-bd75-e7e30a563c96,QMais Outlet 1/6,2026-04-18,Despesa,parcelado,100.03,1,6,Pago,
70e38ef2-cf94-521e-abff-8aa319e97d33,17fcff32-ef06-5129-b7ef-c5095617a2f9,ba01b2ed-bb46-5257-ae74-155f4193bc2d,6f173e4b-5f49-5601-bd75-e7e30a563c96,QMais Outlet 2/6,2026-05-18,Despesa,parcelado,99.78,2,6,Pago,
c1528d5e-da07-522e-aa46-e38fab3faabd,6c1aa586-9880-51bf-9754-a05e9371dee3,ba01b2ed-bb46-5257-ae74-155f4193bc2d,6f173e4b-5f49-5601-bd75-e7e30a563c96,QMais Outlet 3/6,2026-06-18,Despesa,parcelado,100.03,3,6,Pendente,
0c3d74a2-4899-5967-b34c-0d5a8eab84e7,197d47b1-aceb-5525-b163-63e0f2432daa,ba01b2ed-bb46-5257-ae74-155f4193bc2d,6f173e4b-5f49-5601-bd75-e7e30a563c96,QMais Outlet 4/6,2026-07-18,Despesa,parcelado,100.03,4,6,Pendente,
71e157a7-592b-5b55-9273-b662dbf3ee94,7b27a53c-3843-5fc2-8bd3-57b90d6d8575,ba01b2ed-bb46-5257-ae74-155f4193bc2d,6f173e4b-5f49-5601-bd75-e7e30a563c96,QMais Outlet 5/6,2026-08-18,Despesa,parcelado,100.03,5,6,Pendente,
82981a11-00c7-5f7e-99d9-37645e6c0ec9,62a70e9f-735a-58b3-9ff2-b8d70a97fbac,ba01b2ed-bb46-5257-ae74-155f4193bc2d,6f173e4b-5f49-5601-bd75-e7e30a563c96,QMais Outlet 6/6,2026-09-18,Despesa,parcelado,100.03,6,6,Pendente,
b76c7f6b-3620-5ce6-b411-06f4ced52592,82e7192c-0a1f-5121-b560-c526d20d33f6,2f93b210-3ea6-530f-be81-74390ff813e6,6f173e4b-5f49-5601-bd75-e7e30a563c96,Meias,2026-04-18,Despesa,unico,89.40,,,Pago,
88441890-6f51-50c9-9505-1e554406ae59,82e7192c-0a1f-5121-b560-c526d20d33f6,8000fb91-355d-508d-b645-3fada194cfd9,6f173e4b-5f49-5601-bd75-e7e30a563c96,Dona Filó,2026-04-17,Despesa,unico,48.15,,,Pago,
ad0492e8-e049-5bdf-8624-97aa10732719,82e7192c-0a1f-5121-b560-c526d20d33f6,b2f9cd0f-cd89-5974-884f-10497e05861c,6f173e4b-5f49-5601-bd75-e7e30a563c96,Pizzaria,2026-04-17,Despesa,unico,64.88,,,Pago,
d9605c30-210d-5e14-b0fa-d23217e11a96,82e7192c-0a1f-5121-b560-c526d20d33f6,796f9c5a-4466-57f5-8e65-b7dd43b62550,6f173e4b-5f49-5601-bd75-e7e30a563c96,Coop,2026-04-17,Despesa,unico,36.98,,,Pago,
3a813d0a-1800-5366-9317-8fee702b939b,82e7192c-0a1f-5121-b560-c526d20d33f6,9084ea7e-5ab5-5ea4-b8dc-5b5d7a666e3d,6f173e4b-5f49-5601-bd75-e7e30a563c96,Lavagem Carro,2026-04-16,Despesa,unico,170.00,,,Pago,
8390b043-85b3-548b-9cac-baafcd249d87,82e7192c-0a1f-5121-b560-c526d20d33f6,2f93b210-3ea6-530f-be81-74390ff813e6,6f173e4b-5f49-5601-bd75-e7e30a563c96,Uber Babi,2026-04-16,Despesa,unico,23.14,,,Pago,
d63cb2cf-b518-5929-a84d-ddabaaca3798,82e7192c-0a1f-5121-b560-c526d20d33f6,b2f9cd0f-cd89-5974-884f-10497e05861c,6f173e4b-5f49-5601-bd75-e7e30a563c96,Dona Filó,2026-04-16,Despesa,unico,4.81,,,Pago,
a10c85e3-f61c-513c-9cbb-44fbce140a74,82e7192c-0a1f-5121-b560-c526d20d33f6,2f93b210-3ea6-530f-be81-74390ff813e6,6f173e4b-5f49-5601-bd75-e7e30a563c96,Uber Babi,2026-04-15,Despesa,unico,28.40,,,Pago,
7f530046-2a41-52f7-9257-993a320e5b6c,82e7192c-0a1f-5121-b560-c526d20d33f6,23f6854c-b99d-5a48-b870-bcd64073330b,6f173e4b-5f49-5601-bd75-e7e30a563c96,Álcool,2026-04-15,Despesa,unico,100.00,,,Pago,
6fa814d8-5495-5bd9-9d84-2e95ef4e3aab,82e7192c-0a1f-5121-b560-c526d20d33f6,2f93b210-3ea6-530f-be81-74390ff813e6,6f173e4b-5f49-5601-bd75-e7e30a563c96,Uber Babi,2026-04-14,Despesa,unico,23.51,,,Pago,
3b23c56f-22d1-5fc5-b298-8a34939f06dd,82e7192c-0a1f-5121-b560-c526d20d33f6,23f6854c-b99d-5a48-b870-bcd64073330b,6f173e4b-5f49-5601-bd75-e7e30a563c96,Álcool,2026-04-22,Despesa,unico,119.54,,,Pago,
848cf86c-7546-53ad-9032-0f04a5928bf7,82e7192c-0a1f-5121-b560-c526d20d33f6,796f9c5a-4466-57f5-8e65-b7dd43b62550,6f173e4b-5f49-5601-bd75-e7e30a563c96,Coop,2026-04-21,Despesa,unico,17.45,,,Pago,
c5b1c504-cecb-5f64-9afa-5ff9a8dba30b,82e7192c-0a1f-5121-b560-c526d20d33f6,ae5116ef-f837-5263-969b-c6d2830bfe01,6f173e4b-5f49-5601-bd75-e7e30a563c96,Bar Beach,2026-04-22,Despesa,unico,12.00,,,Pago,
d6134e01-c168-51ab-a738-b126ed0300bd,82e7192c-0a1f-5121-b560-c526d20d33f6,8000fb91-355d-508d-b645-3fada194cfd9,6f173e4b-5f49-5601-bd75-e7e30a563c96,Dona Filó,2026-04-22,Despesa,unico,45.30,,,Pago,
398065a5-7cab-5a14-b361-09757f6dc8db,82e7192c-0a1f-5121-b560-c526d20d33f6,8000fb91-355d-508d-b645-3fada194cfd9,6f173e4b-5f49-5601-bd75-e7e30a563c96,BK,2026-04-23,Despesa,unico,119.70,,,Pago,
d0161b63-4083-5ca5-9d4c-ad890235af51,82e7192c-0a1f-5121-b560-c526d20d33f6,6a41ef81-6f1a-5ca4-9487-40bec029bf6c,6f173e4b-5f49-5601-bd75-e7e30a563c96,Zara 4/5,2026-04-16,Despesa,unico,115.45,,,Pago,
3c90116f-fb86-5847-bfa0-58161450efe7,17fcff32-ef06-5129-b7ef-c5095617a2f9,6a41ef81-6f1a-5ca4-9487-40bec029bf6c,6f173e4b-5f49-5601-bd75-e7e30a563c96,Zara 5/5,2026-05-16,Despesa,unico,115.45,,,Pago,
df5a397f-24a6-5ada-b3a0-f7d54d97e3b4,82e7192c-0a1f-5121-b560-c526d20d33f6,2f93b210-3ea6-530f-be81-74390ff813e6,6f173e4b-5f49-5601-bd75-e7e30a563c96,Uber Babi,2026-04-23,Despesa,unico,40.91,,,Pago,
b9fc6a5e-29b6-5dc9-a5ec-dc5005838101,82e7192c-0a1f-5121-b560-c526d20d33f6,9cf94f02-4b68-5fdb-aa70-f63630cd3bfc,6f173e4b-5f49-5601-bd75-e7e30a563c96,Controle Remoto,2026-04-23,Despesa,unico,115.00,,,Pago,
d6de0ad6-2525-53d9-b009-65cac91243fb,82e7192c-0a1f-5121-b560-c526d20d33f6,44845fdc-7609-5756-a995-8c98936781c8,5d52afe6-4001-54ea-b307-1bac2e1db6c6,Hamnet,2026-04-19,Despesa,unico,16.90,,,Pago,
4abcc07f-28f9-506b-937e-a67294fa4196,82e7192c-0a1f-5121-b560-c526d20d33f6,23f6854c-b99d-5a48-b870-bcd64073330b,d6ea72ea-be3e-5d90-9703-d1671e512bf7,Álcool,2026-04-18,Despesa,unico,191.14,,,Pago,
f00eabf3-e65a-5613-9d57-dc32265f83f3,82e7192c-0a1f-5121-b560-c526d20d33f6,395210f9-cac7-5973-84bd-8eeff1c3733e,6f173e4b-5f49-5601-bd75-e7e30a563c96,Uber Gael,2026-04-24,Despesa,unico,27.84,,,Pago,
e27d6701-b1ea-57f4-9191-2fb7adc336cf,82e7192c-0a1f-5121-b560-c526d20d33f6,e44e6c35-dc8f-5410-ad7b-bafc54670f02,b9e6f67e-29a9-5746-aaf0-968723c3bb76,H2 Club,2026-04-27,Despesa,unico,100.00,,,Pago,
bf592c22-8f90-5dda-b2c5-c313a5ba3d82,82e7192c-0a1f-5121-b560-c526d20d33f6,e44e6c35-dc8f-5410-ad7b-bafc54670f02,b9e6f67e-29a9-5746-aaf0-968723c3bb76,PSN,2026-04-24,Despesa,unico,100.00,,,Pago,
fc5ead6c-253f-5c55-b3cb-8ba1ad40349a,82e7192c-0a1f-5121-b560-c526d20d33f6,8000fb91-355d-508d-b645-3fada194cfd9,6f173e4b-5f49-5601-bd75-e7e30a563c96,Dona Filó,2026-04-24,Despesa,unico,45.30,,,Pago,
40154d93-c029-56d7-8b1f-f9a6b9066da9,82e7192c-0a1f-5121-b560-c526d20d33f6,796f9c5a-4466-57f5-8e65-b7dd43b62550,6f173e4b-5f49-5601-bd75-e7e30a563c96,Coop,2026-04-24,Despesa,unico,209.59,,,Pago,
da509767-b4d2-570e-9f3b-ed386ee8f570,82e7192c-0a1f-5121-b560-c526d20d33f6,395210f9-cac7-5973-84bd-8eeff1c3733e,6f173e4b-5f49-5601-bd75-e7e30a563c96,Oggi,2026-04-25,Despesa,unico,19.98,,,Pago,
98c1e428-4301-5e47-9b58-03329ed96807,82e7192c-0a1f-5121-b560-c526d20d33f6,796f9c5a-4466-57f5-8e65-b7dd43b62550,6f173e4b-5f49-5601-bd75-e7e30a563c96,Coop,2026-04-26,Despesa,unico,43.64,,,Pago,
be227427-b3a5-5b16-b5e8-4a6f92310001,82e7192c-0a1f-5121-b560-c526d20d33f6,796f9c5a-4466-57f5-8e65-b7dd43b62550,d6ea72ea-be3e-5d90-9703-d1671e512bf7,Market4U,2026-04-27,Despesa,unico,15.30,,,Pago,
d5a6a0b4-caf5-52d0-a2b4-1809e99a9d69,82e7192c-0a1f-5121-b560-c526d20d33f6,f0caac6a-d1ec-5c7d-a56d-8e70e1ef0a5a,d6ea72ea-be3e-5d90-9703-d1671e512bf7,Capri Festas 1/3,2026-04-27,Despesa,parcelado,451.68,1,3,Pago,
cbb4f888-f648-5a66-ada5-ed9bcc0996b9,17fcff32-ef06-5129-b7ef-c5095617a2f9,f0caac6a-d1ec-5c7d-a56d-8e70e1ef0a5a,d6ea72ea-be3e-5d90-9703-d1671e512bf7,Capri Festas 2/3,2026-05-28,Despesa,parcelado,451.66,2,3,Pago,
0feafe4a-9fad-5f12-9c8e-859b009e9a5c,6c1aa586-9880-51bf-9754-a05e9371dee3,f0caac6a-d1ec-5c7d-a56d-8e70e1ef0a5a,d6ea72ea-be3e-5d90-9703-d1671e512bf7,Capri Festas 3/3,2026-06-28,Despesa,parcelado,451.66,3,3,Pendente,
a61f4ff2-d67d-5fb5-a36c-8082ace13272,82e7192c-0a1f-5121-b560-c526d20d33f6,23f6854c-b99d-5a48-b870-bcd64073330b,d6ea72ea-be3e-5d90-9703-d1671e512bf7,Álcool,2026-04-27,Despesa,unico,174.40,,,Pago,
bc0acc57-6877-54e8-bac9-e4a490868c74,82e7192c-0a1f-5121-b560-c526d20d33f6,b2f9cd0f-cd89-5974-884f-10497e05861c,d6ea72ea-be3e-5d90-9703-d1671e512bf7,Vivenda do Camarão,2026-04-27,Despesa,unico,54.90,,,Pago,
05dd2b67-8c7f-5bd2-a423-27ec8b3ced10,82e7192c-0a1f-5121-b560-c526d20d33f6,b2f9cd0f-cd89-5974-884f-10497e05861c,d6ea72ea-be3e-5d90-9703-d1671e512bf7,Pastel,2026-04-26,Despesa,unico,52.00,,,Pago,
f947936d-a21b-584e-a62f-09b583e327c8,82e7192c-0a1f-5121-b560-c526d20d33f6,7a0612eb-0544-5e1c-bb52-5c5678b2b6b3,d6ea72ea-be3e-5d90-9703-d1671e512bf7,Ovos,2026-04-26,Despesa,unico,24.00,,,Pago,
ddccf711-6f9a-51a3-958c-f68ffe915b0d,82e7192c-0a1f-5121-b560-c526d20d33f6,b2f9cd0f-cd89-5974-884f-10497e05861c,d6ea72ea-be3e-5d90-9703-d1671e512bf7,MC Donalds,2026-04-25,Despesa,unico,149.00,,,Pago,
22d97f5c-f2f5-5ae9-b30a-47d5739dd5b0,82e7192c-0a1f-5121-b560-c526d20d33f6,ce8c8e21-65a1-5aa7-8fb0-4f20ae98f760,5d52afe6-4001-54ea-b307-1bac2e1db6c6,Amazon Reembolso,2026-04-05,Receita,unico,34.90,,,Recebido,
decb8db8-731c-5b99-9592-84fd0f596b9a,82e7192c-0a1f-5121-b560-c526d20d33f6,f0caac6a-d1ec-5c7d-a56d-8e70e1ef0a5a,d6ea72ea-be3e-5d90-9703-d1671e512bf7,Centauro Presente Enzo 1/2,2026-04-29,Despesa,parcelado,78.94,1,2,Pago,
8d5746a5-39e8-58e4-85d5-1f339ae69eff,17fcff32-ef06-5129-b7ef-c5095617a2f9,f0caac6a-d1ec-5c7d-a56d-8e70e1ef0a5a,d6ea72ea-be3e-5d90-9703-d1671e512bf7,Centauro Presente Enzo 2/2,2026-05-29,Despesa,parcelado,78.94,2,2,Pago,
6ce7f010-f524-5a48-8c41-ab7382543eec,82e7192c-0a1f-5121-b560-c526d20d33f6,47588b31-6300-5caf-945c-14404bc67e61,d6ea72ea-be3e-5d90-9703-d1671e512bf7,Drogasil,2026-04-29,Despesa,unico,38.99,,,Pago,
90683cb6-e237-565f-9a8e-6967b5219696,82e7192c-0a1f-5121-b560-c526d20d33f6,f0caac6a-d1ec-5c7d-a56d-8e70e1ef0a5a,d6ea72ea-be3e-5d90-9703-d1671e512bf7,Trigo Nobre,2026-04-29,Despesa,unico,439.60,,,Pago,
aef40055-7e08-53f6-aebc-eaee67bc4088,82e7192c-0a1f-5121-b560-c526d20d33f6,f0caac6a-d1ec-5c7d-a56d-8e70e1ef0a5a,d6ea72ea-be3e-5d90-9703-d1671e512bf7,Trigo Nobre,2026-04-29,Despesa,unico,63.40,,,Pago,
127d3452-127e-5513-b083-147a7da854df,82e7192c-0a1f-5121-b560-c526d20d33f6,f0caac6a-d1ec-5c7d-a56d-8e70e1ef0a5a,d6ea72ea-be3e-5d90-9703-d1671e512bf7,Mecado Livre Festa Enzo,2026-04-29,Despesa,unico,40.27,,,Pago,
79fa11a0-96e7-5e10-9d63-261a1429984e,82e7192c-0a1f-5121-b560-c526d20d33f6,b2f9cd0f-cd89-5974-884f-10497e05861c,d6ea72ea-be3e-5d90-9703-d1671e512bf7,MC Donalds,2026-04-29,Despesa,unico,99.00,,,Pago,
98f6663b-88cc-58e1-a40c-d181707a46e3,82e7192c-0a1f-5121-b560-c526d20d33f6,f0caac6a-d1ec-5c7d-a56d-8e70e1ef0a5a,d6ea72ea-be3e-5d90-9703-d1671e512bf7,Trigo Nobre,2026-04-29,Despesa,unico,32.95,,,Pago,
